Muestreo;Area_dialecta;COSERID;EjemploID;Tipo;Pron_reflexivo;Verbo;Tipo_semantico;Tipo_sintactico;Heavy_form;Persona_verbal;Animacion_sujeto;Tiempo_verbal
No_exhaustivo;Resto;1417;1417267;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Inanimado;pasado_subjuntivo
Exhaustivo;Resto;1607;1607064;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;1607;1607163;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;2sg;Humano;presente
Exhaustivo;Resto;1607;1607262;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Inanimado;pasado_imperfecto
Exhaustivo;Resto;1607;1607265;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Inanimado;pasado_imperfecto
Exhaustivo;Resto;1607;1607482;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;presente_perfecto
Exhaustivo;Resto;1607;1607621;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;1607;1607622;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;1607;1607627;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;1607;1607628;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;1607;1607755;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
No_exhaustivo;Resto;1636;1636161;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;2sg;Humano;presente
No_exhaustivo;Resto;1636;1636205;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;pasado_perfecto
No_exhaustivo;Resto;1636;1636403;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;1834;1834020;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1907;1907197;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
No_exhaustivo;Resto;1921;1921009;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1921;1921281;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;1921;1921393;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2005;2005060;Verbo_se;No;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2005;2005072;Verbo_se;No;juntar;Reciproco_natural;Anticausativo;NA;NA;Humano;infinitivo
Exhaustivo;Resto;2122;2122104;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2122;2122819.1;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2229;2229339;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Animal;pasado_imperfecto
Exhaustivo;Resto;2229;2229487;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;presente
No_exhaustivo;Resto;2314;2314324;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_subjuntivo
Exhaustivo;Noroeste;2401;2401664;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2401;2401665;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2402;2402110;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2402;2402239;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Noroeste;2403;2403001;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2403;2403002;Verbo_se;No;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2403;2403386;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2506;2506199;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3;Humano;infinitivo
Exhaustivo;Resto;2614;2614296;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637028;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;2637;2637033;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;2sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637064;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637328;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637329;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;2sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637333;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637404;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637425;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637448;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2801;2801052;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2801;2801064;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2801;2801066;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2801;2801081;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2803;2803358;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3107;3107005;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;3107;3107179;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3107;3107191;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3107;3107231;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3107;3107318;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3107;3107319;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;3107;3107321;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3107;3107664;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;3107;3107666;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;3107;3107693;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;1sg;Humano;presente_perfecto
Exhaustivo;Resto;3222;3222087;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;3222;3222189;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;3301;3301291;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;presente
Exhaustivo;Noroeste;3301;3301292;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;1sg;Humano;presente
Exhaustivo;Noroeste;3301;3301293;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;presente
Exhaustivo;Noroeste;3302;3302001;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;presente
Exhaustivo;Noroeste;3302;3302002;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;presente
Exhaustivo;Noroeste;3302;3302013;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Noroeste;3302;3302047;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;3302;3302116;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Noroeste;3302;3302117;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;3414;3414004;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3414;3414361;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3423;3423351;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;3426;3426189;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;3426;3426193;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3426;3426210;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente
Exhaustivo;Resto;3426;3426333;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3426;3426366;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;3706;3706128;Verbo_se;No;juntar;Reciproco_natural;Anticausativo;NA;3sg;Inanimado;presente
Exhaustivo;Resto;3712;3712340;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;3712;3712344;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;3712;3712406;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_subjuntivo
Exhaustivo;Resto;3712;3712483;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;3712;3712484;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3806;3806515;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3806;3806517;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3806;3806518;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3806;3806655;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;3806;3806660;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;3806;3806717;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3806;3806881;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;1sg;Humano;presente
Exhaustivo;Resto;3901;3901094;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3901;3901450;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;3901;3901496;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3916;3916273;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;presente
No_exhaustivo;Resto;3924;3924081;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Inanimado;pasado_subjuntivo
Exhaustivo;Resto;4102;4102252;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4206;4206051;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;presente
Exhaustivo;Resto;4206;4206148;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4206;4206315;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4617;4617052;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;presente
Exhaustivo;Resto;4617;4617053;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;presente
Exhaustivo;Resto;4617;4617055;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4719;4719031;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;2sg;Humano;infinitivo
Exhaustivo;Resto;4719;4719034;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;2sg;Humano;pasado_imperfecto
Exhaustivo;Resto;4719;4719300;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4719;4719321;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4719;4719492;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;1307;13070042;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070045;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070212;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070280;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070370;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070529;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;2907;29070820;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;2907;29071178;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Inanimado;pasado_imperfecto
Exhaustivo;Resto;3001;30010852;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;3001;30010855;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;4310;43100746;Verbo_se;Si;juntar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;204;204674;Verbo_se;Si;ladrar;Reciproco;Discontinuo;NA;3sg;Humano;infinitivo
No_exhaustivo;Resto;1012;1012310;Verbo_se;No;ligar;Reciproco_natural;Discontinuo;con;3sg;Humano;presente
No_exhaustivo;Resto;2222;2222058;Verbo_se;Si;llamar;Reciproco;Discontinuo;con;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;3924;3924216;Verbo_se;Si;llamar;Reciproco;Discontinuo;con;2sg;Humano;pasado_imperfecto
Exhaustivo;Resto;3001;30011006;Verbo_se;Si;llamar;Reciproco;Directo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3423;3423342;Verbo_se;Si;llenar;Reciproco;Directo;NA;3pl;Humano;infinitivo
Exhaustivo;Resto;107;107377;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;NA;2sg;Humano;presente
No_exhaustivo;Resto;222;222414;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;222;222422;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;NA;1sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;222;222423;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;NA;1sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;222;222502;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente_perfecto
No_exhaustivo;Resto;222;222503;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente_perfecto
No_exhaustivo;Resto;222;222528;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente_perfecto
No_exhaustivo;Resto;222;222529;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente_perfecto
Exhaustivo;Noroeste;528;528107;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;3pl;Humano;infinitivo
Exhaustivo;Noroeste;588;588298;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;607;607045;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;3sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;716;716307;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;924;924107;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
No_exhaustivo;Resto;1015;1015303;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1020;1020163;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1020;1020329;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3sg;Inanimado;presente
Exhaustivo;Resto;1107;1107087;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1228;1228281;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;1232;1232201;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;3pl;Humano;presente
Exhaustivo;Resto;1404;1404083;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
Exhaustivo;Resto;1607;1607091;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3sg;Inanimado;pasado_imperfecto
Exhaustivo;Resto;1607;1607169;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;NA;3sg;Humano;presente
Exhaustivo;Resto;1607;1607459;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1607;1607460;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1834;1834048;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1834;1834090;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1834;1834240;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo_indirecto;con;3sg;Humano;presente
Exhaustivo;Resto;1834;1834694;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo_indirecto;NA;3sg;Evento;presente
Exhaustivo;Resto;1834;1834729;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;1901;1901059;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;1901;1901090;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente_perfecto
No_exhaustivo;Resto;1901;1901099;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente
No_exhaustivo;Resto;1901;1901207;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente_perfecto
No_exhaustivo;Resto;1921;1921304;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
No_exhaustivo;Resto;1921;1921305;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
No_exhaustivo;Resto;1921;1921436;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;2004;2004248;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;presente
No_exhaustivo;Resto;2004;2004250;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;presente
Exhaustivo;Resto;2122;2122339;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo_indirecto;NA;3sg;Humano;presente
Exhaustivo;Resto;2122;2122518;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente
No_exhaustivo;Resto;2206;2206040;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;presente
No_exhaustivo;Resto;2206;2206256;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;2206;2206257;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;2206;2206258;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;2206;2206259;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;2207;2207195;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;presente
Exhaustivo;Resto;2229;2229319;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo_indirecto;con;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;2229;2229362;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;presente
Exhaustivo;Noroeste;2401;2401122;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2401;2401123;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2401;2401124;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;NA;1sg;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2401;2401125;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente
No_exhaustivo;Resto;2501;2501251;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;presente
Exhaustivo;Resto;2614;2614426;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3203;3203149;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;3301;3301181;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;presente
Exhaustivo;Noroeste;3301;3301183;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;3301;3301187;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;3301;3301389;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3402;3402192;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;3426;3426178;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente_subjuntivo
No_exhaustivo;Resto;3610;3610256;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;3610;3610260;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;3610;3610262;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;3610;3610263;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;3611;3611071;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente
No_exhaustivo;Resto;3611;3611127;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3611;3611162;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;NA;1sg;Humano;presente
No_exhaustivo;Resto;3706;3706225;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
No_exhaustivo;Resto;3707;3707230;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;NA;3sg;Humano;presente
No_exhaustivo;Resto;3707;3707231;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;NA;3sg;Humano;presente
Exhaustivo;Resto;3806;3806362;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
Exhaustivo;Resto;3916;3916376;Verbo_se;Si;llevar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
No_exhaustivo;Resto;3923;3923237;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;3pl;Humano;presente
Exhaustivo;Resto;4102;4102017;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente_perfecto
No_exhaustivo;Resto;4128;4128136;Verbo_se;Si;llevar;Reciproco_natural;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;4128;4128137;Verbo_se;Si;llevar;Reciproco_natural;Discontinuo;con;2sg;Humano;presente
